outcome	gene_name	exposure	method	nsnp	b	se	pval	tissue	adjusted_pval	gene_chr	gene_start	gene_end
genus.RuminococcaceaeNK4A214group.id.11358	C12orf57	ENSG00000111678.10	Inverse variance weighted	81	-0.046737119088239	0.00527306041981026	7.76269734156676e-19	Transverse	1.11201503860855e-15	chr12	6943433	6946003
genus.RuminococcaceaeNK4A214group.id.11358	C3AR1	ENSG00000171860.4	Inverse variance weighted	20	-0.119635438448838	0.0151644947909425	3.04177012909614e-15	Transverse	3.51564949255941e-12	chr12	8058302	8066471
genus.RuminococcaceaeNK4A214group.id.11358	CDCA3	ENSG00000111665.11	Inverse variance weighted	26	-0.0834163572500793	0.0182031743418755	4.59412180725537e-06	Transverse	0.00112418781096524	chr12	6844793	6852066
genus.RuminococcaceaeNK4A214group.id.11358	CLEC2D	ENSG00000069493.14	Inverse variance weighted	255	-0.025467655689844	0.00490712461575784	2.10367986854576e-07	Transverse	8.06125488381866e-05	chr12	9664969	9699555
genus.RuminococcaceaeNK4A214group.id.11358	CLECL1	ENSG00000184293.7	Inverse variance weighted	100	-0.0310338050072689	0.0064888614327634	1.73018854819785e-06	Transverse	0.000495261659425673	chr12	9715860	9733299
genus.RuminococcaceaeNK4A214group.id.11358	CTD-2318O12.1	ENSG00000278635.1	Inverse variance weighted	209	0.0132707900855004	0.00248684039027828	9.48069641873694e-08	Transverse	3.94626127473907e-05	chr12	9415641	9416718
genus.RuminococcaceaeNK4A214group.id.11358	DDX12P	ENSG00000214826.5	Inverse variance weighted	240	0.0168832024771657	0.00423385512787546	6.67263587600255e-05	Transverse	0.00943880077821674	chr12	9418673	9448229
genus.RuminococcaceaeNK4A214group.id.11358	FAM86FP	ENSG00000164845.16	Inverse variance weighted	69	-0.0158104098496418	0.00328932932553634	1.53537492874397e-06	Transverse	0.000447918954861458	chr12	8232512	8242948
genus.RuminococcaceaeNK4A214group.id.11358	H1FNT	ENSG00000187166.1	Inverse variance weighted	2	0.126409742411711	0.0336539174855881	0.000172535417484517	Transverse	0.0189343711290731	chr12	48328980	48330279
genus.RuminococcaceaeNK4A214group.id.11358	KLRF1	ENSG00000150045.11	Inverse variance weighted	39	0.0450000927511057	0.0103107904146842	1.27490294052333e-05	Transverse	0.00259108739738448	chr12	9827481	9845007
genus.RuminococcaceaeNK4A214group.id.11358	KLRG1	ENSG00000139187.9	Inverse variance weighted	79	-0.068697357201512	0.00765691998638537	2.9136112116731e-19	Transverse	4.28349130816025e-16	chr12	8950044	9010760
genus.RuminococcaceaeNK4A214group.id.11358	LINC00612	ENSG00000214851.4	Inverse variance weighted	13	0.048312133695603	0.0127200269596858	0.000145800285510163	Transverse	0.0168046553426078	chr12	9055586	9065070
genus.RuminococcaceaeNK4A214group.id.11358	LPCAT3	ENSG00000111684.10	Inverse variance weighted	19	0.156587495738844	0.0297927998271048	1.4731523901114e-07	Transverse	5.8561677035765e-05	chr12	6980707	7018510
genus.RuminococcaceaeNK4A214group.id.11358	LRRC23	ENSG00000010626.14	Inverse variance weighted	92	0.0293384457604138	0.00337710534978738	3.70653988087164e-18	Transverse	5.10773901451941e-15	chr12	6904733	6914243
genus.RuminococcaceaeNK4A214group.id.11358	M6PR	ENSG00000003056.7	Inverse variance weighted	33	-0.0539657429983538	0.0139939373701195	0.000115085180956342	Transverse	0.0141460036650264	chr12	8941468	8949955
genus.RuminococcaceaeNK4A214group.id.11358	RP1-228P16.1	ENSG00000240399.1	Inverse variance weighted	5	-0.0444429960146143	0.0104613079609613	2.15378479589337e-05	Transverse	0.0039544798316394	chr12	48054813	48055591
genus.RuminococcaceaeNK4A214group.id.11358	RP11-121E16.1	ENSG00000258100.1	Inverse variance weighted	3	0.103500801922788	0.030316649389923	0.000640184288623654	Transverse	0.0469836757167974	chr12	91362196	91368606
genus.RuminococcaceaeNK4A214group.id.11358	RP11-22B23.1	ENSG00000111788.10	Inverse variance weighted	237	0.0132903092077166	0.00162940113262889	3.44699372364616e-16	Transverse	4.21701901201122e-13	chr12	9277235	9313241
genus.RuminococcaceaeNK4A214group.id.11358	RP11-266K4.13	ENSG00000276417.1	Inverse variance weighted	6	-0.121215251058816	0.0214477971793003	1.58923194078245e-08	Transverse	7.95323875690659e-06	chr12	8205984	8207397
genus.RuminococcaceaeNK4A214group.id.11358	RP11-599J14.2	ENSG00000256673.1	Inverse variance weighted	293	0.0154704845499467	0.00248137119526944	4.52785057210883e-10	Transverse	3.05112851582396e-07	chr12	9398355	9414851
genus.RuminococcaceaeNK4A214group.id.11358	RP13-735L24.1	ENSG00000260423.1	Inverse variance weighted	240	0.0250750422529663	0.00261405372607418	8.6061601913578e-22	Transverse	1.45383078652157e-18	chr12	9367464	9397617
genus.RuminococcaceaeNK4A214group.id.11358	RP3-424M6.4	ENSG00000278993.1	Inverse variance weighted	5	-0.0762813084615591	0.0207008854510015	0.000228765737215038	Transverse	0.0231254646595213	chr12	110501614	110503441
genus.RuminococcaceaeNK4A214group.id.11358	SLC2A14	ENSG00000173262.11	Inverse variance weighted	21	0.025211555689395	0.00611707956167203	3.76410191748721e-05	Transverse	0.00611456230097987	chr12	7812512	7891148
genus.RuminococcaceaeNK4A214group.id.11358	SPSB2	ENSG00000111671.9	Inverse variance weighted	85	0.0252153392221374	0.00280977187473621	2.85524952025624e-19	Transverse	4.20249279932497e-16	chr12	6870949	6889358
genus.RuminococcaceaeNK4A214group.id.11358	TSFM	ENSG00000123297.17	Inverse variance weighted	5	-0.100274912928219	0.0295676571456497	0.000695437384964821	Transverse	0.0496177024310494	chr12	57782589	57808071
genus.RuminococcaceaeNK4A214group.id.11358	VPS29	ENSG00000111237.18	Inverse variance weighted	6	-0.108068096996863	0.0261719129585193	3.64086084024945e-05	Transverse	0.00595843418655502	chr12	110491097	110501559
genus.RuminococcaceaeUCG002.id.11360	A2MP1	ENSG00000256069.7	Inverse variance weighted	282	0.0172661296310168	0.00146359151525953	4.04014417402973e-32	Transverse	1.18387728126446e-28	chr12	9228533	9275817
genus.RuminococcaceaeUCG002.id.11360	ABCB9	ENSG00000150967.17	Inverse variance weighted	6	-0.0913385049831558	0.0185973301725961	9.04388801546167e-07	Transverse	0.000285602364640968	chr12	122920951	122981570
genus.RuminococcaceaeUCG002.id.11360	ARL6IP4	ENSG00000182196.13	Inverse variance weighted	3	0.163775131613677	0.0449706501257567	0.000270714568325835	Transverse	0.0260604555205801	chr12	122981650	122982913
genus.RuminococcaceaeUCG002.id.11360	ATN1	ENSG00000111676.14	Inverse variance weighted	85	0.0719564931902868	0.011117394534957	9.64429198145112e-11	Transverse	7.17961168025394e-08	chr12	6924463	6942321
genus.RuminococcaceaeUCG002.id.11360	C12orf57	ENSG00000111678.10	Inverse variance weighted	81	0.0321492988921072	0.00498658722914886	1.13969503056523e-10	Transverse	8.38488984182991e-08	chr12	6943433	6946003
genus.RuminococcaceaeUCG002.id.11360	CDCA3	ENSG00000111665.11	Inverse variance weighted	26	0.0679212499066623	0.0172230491065213	8.0259071166935e-05	Transverse	0.0108417682293705	chr12	6844793	6852066
genus.RuminococcaceaeUCG002.id.11360	CDK2AP1	ENSG00000111328.6	Inverse variance weighted	8	0.0717816726924241	0.0191195999907606	0.00017379179247623	Transverse	0.0190243707511773	chr12	123261484	123272334
genus.RuminococcaceaeUCG002.id.11360	CLEC2D	ENSG00000069493.14	Inverse variance weighted	255	0.0705368044876361	0.00464441793257124	4.28343416098071e-52	Transverse	2.63016147375407e-48	chr12	9664969	9699555
genus.RuminococcaceaeUCG002.id.11360	CLEC4D	ENSG00000166527.7	Inverse variance weighted	68	-0.0385674184560084	0.00610103362148769	2.59109373581623e-10	Transverse	1.80757593616341e-07	chr12	8509475	8522366
genus.RuminococcaceaeUCG002.id.11360	CLECL1	ENSG00000184293.7	Inverse variance weighted	100	-0.107739436307122	0.0061369594490506	5.3673582730652e-69	Transverse	6.70343965599972e-65	chr12	9715860	9733299
genus.RuminococcaceaeUCG002.id.11360	DDX12P	ENSG00000214826.5	Inverse variance weighted	240	0.0374305328380134	0.00400897882259118	9.94067174059499e-21	Transverse	1.59546231113446e-17	chr12	9418673	9448229
genus.RuminococcaceaeUCG002.id.11360	FAM86FP	ENSG00000164845.16	Inverse variance weighted	69	0.0302905445458897	0.00310648051276205	1.83093173933292e-22	Transverse	3.18714673182567e-19	chr12	8232512	8242948
genus.RuminococcaceaeUCG002.id.11360	KLRG1	ENSG00000139187.9	Inverse variance weighted	79	0.035284668918703	0.00724093092578086	1.09946011475081e-06	Transverse	0.000337068635442056	chr12	8950044	9010760
genus.RuminococcaceaeUCG002.id.11360	LINC00612	ENSG00000214851.4	Inverse variance weighted	13	0.0561410080241726	0.0120194735196569	2.99974133016573e-06	Transverse	0.000786477580437898	chr12	9055586	9065070
genus.RuminococcaceaeUCG002.id.11360	LINC00937	ENSG00000226091.7	Inverse variance weighted	49	0.0563107413743342	0.00600300152550245	6.57036172787031e-21	Transverse	1.06315477671997e-17	chr12	8295986	8396803
genus.RuminococcaceaeUCG002.id.11360	LRRC23	ENSG00000010626.14	Inverse variance weighted	92	-0.0213543445126175	0.00319337692701716	2.27678379531834e-11	Transverse	1.83972568491114e-08	chr12	6904733	6914243
genus.RuminococcaceaeUCG002.id.11360	PHC1	ENSG00000111752.10	Inverse variance weighted	23	-0.0951776346250232	0.0232353849534145	4.19920741247521e-05	Transverse	0.00664360973159149	chr12	8913896	8940362
genus.RuminococcaceaeUCG002.id.11360	RP11-22B23.1	ENSG00000111788.10	Inverse variance weighted	237	0.00921061305395456	0.00154067526344377	2.25483489240649e-09	Transverse	1.33899619861306e-06	chr12	9277235	9313241
genus.RuminococcaceaeUCG002.id.11360	RP11-425D17.1	ENSG00000278733.1	Inverse variance weighted	3	0.0727742812338635	0.0196244789667555	0.000208620699269915	Transverse	0.0216716141757534	chr12	28185625	28186190
genus.RuminococcaceaeUCG002.id.11360	RP11-705C15.2	ENSG00000256594.7	Inverse variance weighted	257	0.0634489384040307	0.00347283985665961	1.43334037334524e-74	Transverse	2.22149625249331e-70	chr12	9617284	9658412
genus.RuminococcaceaeUCG002.id.11360	RP13-735L24.1	ENSG00000260423.1	Inverse variance weighted	240	-0.0226902234253184	0.0024722092976082	4.38699758992741e-20	Transverse	6.7424274369112e-17	chr12	9367464	9397617
genus.RuminococcaceaeUCG002.id.11360	SPSB2	ENSG00000111671.9	Inverse variance weighted	85	-0.0170712189489868	0.00265685554714811	1.31568997711279e-10	Transverse	9.56212998931078e-08	chr12	6870949	6889358
genus.RuminococcaceaeUCG003.id.11361	A2M	ENSG00000175899.14	Inverse variance weighted	100	0.0281806125601205	0.00655331063042848	1.70636257797239e-05	Transverse	0.00328208177106877	chr12	9068183	9116229
genus.RuminococcaceaeUCG003.id.11361	A2MP1	ENSG00000256069.7	Inverse variance weighted	282	0.0123028353326496	0.00159432124885801	1.19417454117753e-14	Transverse	1.32429324042937e-11	chr12	9228533	9275817
genus.RuminococcaceaeUCG003.id.11361	ATN1	ENSG00000111676.14	Inverse variance weighted	85	0.131110829486025	0.012093668090622	2.1938236116731e-27	Transverse	4.9294737553506e-24	chr12	6924463	6942321
genus.RuminococcaceaeUCG003.id.11361	C12orf57	ENSG00000111678.10	Inverse variance weighted	81	0.0582886189000922	0.00542485138310692	6.27382807693201e-27	Transverse	1.37255460357567e-23	chr12	6943433	6946003
genus.RuminococcaceaeUCG003.id.11361	CLEC2D	ENSG00000069493.14	Inverse variance weighted	255	0.0368443188579139	0.00507253708975805	3.77230300625127e-13	Transverse	3.71994766249644e-10	chr12	9664969	9699555
genus.RuminococcaceaeUCG003.id.11361	CLEC4D	ENSG00000166527.7	Inverse variance weighted	68	-0.0240975564912916	0.00665169433000716	0.000291465338204395	Transverse	0.027463069308877	chr12	8509475	8522366
genus.RuminococcaceaeUCG003.id.11361	CLECL1	ENSG00000184293.7	Inverse variance weighted	100	0.0236344186249699	0.00668249408531204	0.000405058204225528	Transverse	0.0344098624474368	chr12	9715860	9733299
genus.RuminococcaceaeUCG003.id.11361	DDX12P	ENSG00000214826.5	Inverse variance weighted	240	0.0270499302514055	0.0043718557213228	6.12080967000566e-10	Transverse	4.03990710900304e-07	chr12	9418673	9448229
genus.RuminococcaceaeUCG003.id.11361	KLRF1	ENSG00000150045.11	Inverse variance weighted	39	0.111724524341208	0.0106513927689267	9.685110446999e-26	Transverse	2.03244333661783e-22	chr12	9827481	9845007
genus.RuminococcaceaeUCG003.id.11361	KLRG1	ENSG00000139187.9	Inverse variance weighted	79	0.0399324099153261	0.00789166229700489	4.19089699207702e-07	Transverse	0.0001465384326209	chr12	8950044	9010760
genus.RuminococcaceaeUCG003.id.11361	LPCAT3	ENSG00000111684.10	Inverse variance weighted	19	-0.141562596736537	0.0306816236428719	3.95142103681481e-06	Transverse	0.0009890238864974	chr12	6980707	7018510
genus.RuminococcaceaeUCG003.id.11361	LRRC23	ENSG00000010626.14	Inverse variance weighted	92	-0.0362550522739582	0.00347388285990197	1.68989072072098e-25	Transverse	3.49496298019592e-22	chr12	6904733	6914243
genus.RuminococcaceaeUCG003.id.11361	NECAP1	ENSG00000089818.17	Inverse variance weighted	25	-0.0591681647498529	0.0151777625972099	9.68521053272586e-05	Transverse	0.0124459381681693	chr12	8076939	8097859
genus.RuminococcaceaeUCG003.id.11361	POP5	ENSG00000167272.10	Inverse variance weighted	2	0.316539936085669	0.0755277453128214	2.77676517600372e-05	Transverse	0.00482639756598474	chr12	120578764	120581398
genus.RuminococcaceaeUCG003.id.11361	PPHLN1	ENSG00000134283.17	Inverse variance weighted	5	0.0887262371165466	0.0239684102598308	0.000214076184227853	Transverse	0.0220794556322618	chr12	42238447	42448623
genus.RuminococcaceaeUCG003.id.11361	RAPGEF3	ENSG00000079337.15	Inverse variance weighted	2	-0.160743042376067	0.0417604512543264	0.000118519126454743	Transverse	0.0144403771559074	chr12	47734367	47771040
genus.RuminococcaceaeUCG003.id.11361	RP11-599J14.2	ENSG00000256673.1	Inverse variance weighted	293	0.01091388281069	0.00256063938828662	2.02450474225975e-05	Transverse	0.00376890416486141	chr12	9398355	9414851
genus.RuminococcaceaeUCG003.id.11361	SLC2A14	ENSG00000173262.11	Inverse variance weighted	21	0.0230109290805995	0.00629270919595519	0.000255423036548802	Transverse	0.0250142679837993	chr12	7812512	7891148
genus.RuminococcaceaeUCG004.id.11362	A2M	ENSG00000175899.14	Inverse variance weighted	100	0.0678684731135988	0.00804895063965781	3.39907560390645e-17	Transverse	4.44591139958031e-14	chr12	9068183	9116229
genus.RuminococcaceaeUCG004.id.11362	A2MP1	ENSG00000256069.7	Inverse variance weighted	282	0.0103453543599712	0.00196057714721134	1.31539392276919e-07	Transverse	5.29613823249037e-05	chr12	9228533	9275817
genus.RuminococcaceaeUCG004.id.11362	CLEC2D	ENSG00000069493.14	Inverse variance weighted	255	-0.095395845785777	0.00619363520809716	1.58100493404332e-53	Transverse	1.03765145006564e-49	chr12	9664969	9699555
genus.RuminococcaceaeUCG004.id.11362	CLECL1	ENSG00000184293.7	Inverse variance weighted	100	-0.140191233405463	0.00823164667738927	4.85658488399134e-65	Transverse	4.97807690186617e-61	chr12	9715860	9733299
genus.RuminococcaceaeUCG004.id.11362	CLSTN3	ENSG00000139182.13	Inverse variance weighted	26	-0.0649455407282235	0.0129164489077529	4.95294770295693e-07	Transverse	0.000169679018917318	chr12	7130253	7158945
genus.RuminococcaceaeUCG004.id.11362	COQ5	ENSG00000110871.14	Inverse variance weighted	9	0.0826605890398105	0.0229735651164156	0.000320582323840027	Transverse	0.02934625872605	chr12	120503274	120534350
genus.RuminococcaceaeUCG004.id.11362	CTD-2318O12.1	ENSG00000278635.1	Inverse variance weighted	209	0.0304498383660284	0.00314720689953142	3.84360711495804e-22	Transverse	6.57499597692347e-19	chr12	9415641	9416718
genus.RuminococcaceaeUCG004.id.11362	FAM90A1	ENSG00000171847.10	Inverse variance weighted	11	-0.0507680673863535	0.0141011940891245	0.000317890265495298	Transverse	0.0291663059307689	chr12	8221260	8227618
genus.RuminococcaceaeUCG004.id.11362	KLRF1	ENSG00000150045.11	Inverse variance weighted	39	-0.130909999240759	0.0130052395873604	7.81349844620827e-24	Transverse	1.46733508521315e-20	chr12	9827481	9845007
genus.RuminococcaceaeUCG004.id.11362	KLRG1	ENSG00000139187.9	Inverse variance weighted	79	-0.0662432338097145	0.00970516553010733	8.75802089923434e-12	Transverse	7.46416178206142e-09	chr12	8950044	9010760
genus.RuminococcaceaeUCG004.id.11362	LINC00937	ENSG00000226091.7	Inverse variance weighted	48	-0.0422600971887385	0.0080547121873989	1.5490628601999e-07	Transverse	6.12951928036558e-05	chr12	8295986	8396803
genus.RuminococcaceaeUCG004.id.11362	M6PR	ENSG00000003056.7	Inverse variance weighted	33	0.141731395536154	0.0177587276166884	1.45219343555483e-15	Transverse	1.71384805002803e-12	chr12	8941468	8949955
genus.RuminococcaceaeUCG004.id.11362	POU5F1P3	ENSG00000235602.5	Inverse variance weighted	13	0.0734055713122365	0.0162579564346682	6.33002649975809e-06	Transverse	0.00146323709598496	chr12	8133772	8134849
genus.RuminococcaceaeUCG004.id.11362	RP11-22B23.1	ENSG00000111788.10	Inverse variance weighted	236	0.0144429642612418	0.0020670874516151	2.80609275227023e-12	Transverse	2.53226494988191e-09	chr12	9277235	9313241
genus.RuminococcaceaeUCG004.id.11362	RP11-273B20.1	ENSG00000256967.1	Inverse variance weighted	46	-0.0433562712557883	0.00858763905536698	4.44865134260149e-07	Transverse	0.000154313680568042	chr12	7129079	7131198
genus.RuminococcaceaeUCG004.id.11362	RP11-46H11.3	ENSG00000250790.4	Inverse variance weighted	3	0.160216496094377	0.040841735942464	8.7503257375173e-05	Transverse	0.011545000284219	chr12	132911470	132914732
genus.RuminococcaceaeUCG004.id.11362	RP11-599J14.2	ENSG00000256673.1	Inverse variance weighted	293	0.0303686434982285	0.00313714755356072	3.65511489024475e-22	Transverse	6.26088085118029e-19	chr12	9398355	9414851
genus.RuminococcaceaeUCG004.id.11362	RP11-705C15.2	ENSG00000256594.7	Inverse variance weighted	257	-0.0319065616257478	0.00476308520400415	2.10256782819459e-11	Transverse	1.70591784380346e-08	chr12	9617284	9658412
genus.RuminococcaceaeUCG004.id.11362	RP13-735L24.1	ENSG00000260423.1	Inverse variance weighted	240	0.048127339905994	0.00330331085488598	4.39574959274872e-48	Transverse	2.24391678466825e-44	chr12	9367464	9397617
genus.RuminococcaceaeUCG004.id.11362	SLC2A14	ENSG00000173262.11	Inverse variance weighted	21	0.0273900259066356	0.00773973178904285	0.000401819844547458	Transverse	0.0342388273973647	chr12	7812512	7891148
genus.RuminococcaceaeUCG005.id.11363	A2MP1	ENSG00000256069.7	Inverse variance weighted	282	0.0163653795275284	0.00150770051925864	1.89781949229716e-27	Transverse	4.27930851146995e-24	chr12	9228533	9275817
genus.RuminococcaceaeUCG005.id.11363	ABCB9	ENSG00000150967.17	Inverse variance weighted	6	-0.069013444697043	0.0191602910865144	0.000315900381290454	Transverse	0.0290401022610593	chr12	122920951	122981570
